ccm-cli.test	WIRE/launch/--print① · ★`--print` 一个请求都不发（纯：不起进程、不查状态）
ccm-cli.test	WIRE/launch/--print② · `--print` 吐的仍是**本机 tmux 编排**（含 new-session）
ccm-cli.test	WIRE/launch/--print③ · **登记的分家**：`--print` 那条串里没有 --launch（真 exec 路有）
ccm-cli.test	WIRE/launch/--print④ · `--print` 那一趟 stderr **一个字都没有**（它没走后端那条路）
ccm-contract-parity	A · 真跑确实产出了环境（差分自检）：codex（CC_BUS_ID 派生）
ccm-contract-parity	A · print↔exec 环境一致：codex（CC_BUS_ID 派生）
ccm-contract-parity	A · 真跑确实产出了环境（差分自检）：claude（嵌套 env 清理）
ccm-contract-parity	A · print↔exec 环境一致：claude（嵌套 env 清理）
ccm-contract-parity	A · 真跑确实产出了环境（差分自检）：claude + --account b
ccm-contract-parity	A · print↔exec 环境一致：claude + --account b
ccm-contract-parity	A · 真跑确实产出了环境（差分自检）：claude + --model opus
ccm-contract-parity	A · print↔exec 环境一致：claude + --model opus
ccm-contract-parity	A · 真跑确实产出了环境（差分自检）：codex + --account b + --model opus
ccm-contract-parity	A · print↔exec 环境一致：codex + --account b + --model opus
ccm-contract-parity	A · 真跑确实产出了环境（差分自检）：claude + --base + --model（#75 逃生口）
ccm-contract-parity	A · print↔exec 环境一致：claude + --base + --model（#75 逃生口）
ccm-contract-parity	A″ · 夹具自检：daemon **实际答的** b 的 configDir 与 manifest 里那个刻意不同
ccm-contract-parity	★ A″ · **exec 路**：--account b 的 configDir 来自 daemon（不是 manifest）
ccm-contract-parity	★ A″ · **print 路**跑出来的是同一个值（两条路同源；只钉 exec 路时「print 退回读文件」会存活）
ccm-contract-parity	A″ · 反向（exec 路）：**换一份后端** ⇒ 值跟着换
ccm-contract-parity	A″ · 反向（print 路）：同样跟着换（两条路同源）
ccm-contract-parity	A″ · CCM_NO_DAEMON=1 ⇒ **响亮失败**（rc=4 唯一失败面，不再落回 manifest）
ccm-contract-parity	A″ · 而且说的是**那一格**（明示整条关掉 ≠ 找不到）
ccm-contract-parity	A′ · 真跑确实产出了 argv（差分自检）：resume（本组的正题：F06b 要接 --resolve 的就是这条）
ccm-contract-parity	A′ · print↔exec argv 一致：resume（本组的正题：F06b 要接 --resolve 的就是这条）
ccm-contract-parity	A′ · 真跑确实产出了 argv（差分自检）：resume + --model（修饰不许只落一边）
ccm-contract-parity	A′ · print↔exec argv 一致：resume + --model（修饰不许只落一边）
ccm-contract-parity	A′ · 真跑确实产出了 argv（差分自检）：new（对照组：证明差分不是只对 resume 有效）
ccm-contract-parity	A′ · print↔exec argv 一致：new（对照组：证明差分不是只对 resume 有效）
ccm-contract-parity	A′d · 真跑确实产出了 argv（差分自检）
ccm-contract-parity	A′d · print↔exec argv 一致（daemon 在位）
ccm-contract-parity	A′d · daemon 在位时 argv 必须来自 daemon（不是本地那条）
ccm-contract-parity	A′d · 降级观察面自检：不给 --launcher 时确实观察得到 argv
ccm-contract-parity	A′d · daemon 答不出命令时必须落回本地（诚实降级，不是报错）
ccm-contract-parity	A′d · 显式 --launcher 优先于 daemon 建议
ccm-contract-parity	A′e · 不给 CCM_DAEMON_BIN 也能找到 daemon（部署落点）
ccm-contract-parity	A′e · print↔exec 一致（靠 discovery 找到的 daemon）
ccm-contract-parity	A′e · 后端在、只是答不出 --resolve ⇒ argv 落回本地那条（登记在案的静默退路）
ccm-contract-parity	A′e · CCM_NO_DAEMON=1 ⇒ **响亮失败**（rc=4，不再落回本地）
ccm-contract-parity	A′e · 而且 argv 一个都没产出（不是「跑了本地那条」）
ccm-contract-parity	A′e · --print 的**命令串**不因后端答不答得出 --resolve 而变（配方不是查找结果）
ccm-contract-parity	A′e · 而且两趟 stderr **都是空的**（ 是纯的：它一个请求都不发，也没什么可降级的）
ccm-contract-parity	A′ · resume 真跑的 argv 必须逐字带 --resume <sid>
ccm-contract-parity	A′ · resume 的 --print 串也必须说出同一句
ccm-contract-parity	codex 在 tmux 内：真跑必须 export CC_BUS_ID=<会话名>
ccm-contract-parity	codex 在 tmux 内：--print 也必须说出这一句（U9a 修复点）
ccm-contract-parity	claude 不得被注入 CC_BUS_ID（会盖掉 @cc_id 细分）
ccm-contract-parity	--account b 真跑注入其 configDir
ccm-contract-parity	--model opus 真跑 export ANTHROPIC_MODEL
ccm-contract-parity	--base 真跑把继承来的 CLAUDE_CONFIG_DIR 清干净（#75 逃生口）
ccm-contract-parity	同一继承环境下不带 --base 时它必须还在（上一条的反面 + R11 继承优先）
ccm-contract-parity	claude 的四个嵌套标记真跑后一个不剩
ccm-contract-parity	codex **不清** claude 的嵌套标记（agent_nested_env 逐 agent 不同）
ccm-contract-parity	真跑：CCM_ENV 被 eval 掉（不是原样透传、不是丢弃）
ccm-contract-parity	--print：CCM_ENV 也在预言里
ccm-contract-parity	B · print↔exec 环境一致（带 CCM_ENV）
ccm-contract-parity	CCM_ENV 早于会话级 env：真跑时 --account 仍然赢
ccm-contract-parity	CCM_ENV 早于会话级 env：--print 侧同样（差分对顺序失明，必须单钉）
ccm-contract-parity	首行逐字 name=ccm（ccm_probe.rs::parse_probe_output 的判活依据）
ccm-contract-parity	有 version= 行
ccm-contract-parity	抽取器自检：CLI_REQUIRED_CAPS 抽到 ≥5 项（实得 7）
ccm-contract-parity	capabilities= 覆盖 TS 侧全部 CLI_REQUIRED_CAPS（⊇，不是 ==）
ccm-contract-parity	agents= 行列出 claude 与 codex
ccm-contract-parity	A′f · daemon 坏成 hang ⇒ 仍落回本地那条
ccm-contract-parity	A′f · daemon 坏成 hang ⇒ 不永远转圈（3s < 10s）
ccm-contract-parity	A′f · daemon 坏成 garbage ⇒ 仍落回本地那条
ccm-contract-parity	A′f · daemon 坏成 garbage ⇒ 不永远转圈（0s < 10s）
ccm-contract-parity	A′f · daemon 坏成 broken ⇒ 仍落回本地那条
ccm-contract-parity	A′f · daemon 坏成 broken ⇒ 不永远转圈（0s < 10s）
ccm-contract-parity	A′g · daemon 命令里的 `*` **不许**被 cwd 的文件名改写
ccm-contract-parity	A′g · daemon 命令里的 `$(…)` **不许**被执行（别改成 eval）
ccm-contract-parity	A′h · 三者齐全 ⇒ 用 $CCM_DAEMON_BIN
ccm-contract-parity	A′h · 无 env ⇒ 用部署落点 ~/.cc-monitor/bin/
ccm-contract-parity	A′h · 只剩 PATH ⇒ 用 PATH 上那份
ccm-contract-parity	A′h · 一个都没有 ⇒ **响亮失败**（rc=4 唯一失败面，不是悄悄没有身份）
ccm-contract-parity	A′h · 一个都没有 + CCM_NO_DAEMON=1 ⇒ **照样 rc=4**（它不是逃生口，只是换了一格原因）
